Name,Team,PA,Single,Double,Triple,Home Run,BB,SO,InPlayOut,1B,2B,3B,In-Play Out,H,HR,SO,BB
Ben Bowden,,220,0.1160909091,0.03909090909,0.003909090909,0.03636363636,0.1363636364,0.2909090909,0.3772727273,25.54,8.6,0.86,83,43,8,64,30
Jared Hughes,,267,0.1432209738,0.04344569288,0.004344569288,0.02621722846,0.0861423221,0.1760299625,0.5205992509,38.24,11.6,1.16,139,58,7,47,23
Nick Sandlin,Indians,113,0.1233628319,0.0407079646,0.00407079646,0.03539823009,0.1061946903,0.2831858407,0.407079646,13.94,4.6,0.46,46,23,4,32,12
Beau Sulser,Pirates,364.9,0.166511373,0.05042477391,0.005042477391,0.03014524527,0.07947382845,0.139764319,0.528637983,60.76,18.4,1.84,192.9,92,11,51,29
Rubby de la Rosa,,101,0.1148514851,0.0396039604,0.00396039604,0.0396039604,0.08910891089,0.3069306931,0.4059405941,11.6,4,0.4,41,20,4,31,9
Burch Smith,Athletics,425.9,0.129091336,0.04273303592,0.004273303592,0.03756750411,0.1291382954,0.2277529937,0.4294435313,54.98,18.2,1.82,182.9,91,16,97,55
Adam Warren,,176.1,0.134241908,0.04315729699,0.004315729699,0.03407155026,0.09085746735,0.2214650767,0.471890971,23.64,7.6,0.76,83.1,38,6,39,16
Dominic Leone,,289,0.1204152249,0.04152249135,0.004152249135,0.04152249135,0.107266436,0.2802768166,0.4048442907,34.8,12,1.2,117,60,12,81,31
Daniel Stumpf,,205,0.1408780488,0.04487804878,0.004487804878,0.03414634146,0.08780487805,0.2292682927,0.4585365854,28.88,9.2,0.92,94,46,7,47,18
Joey Gerber,Mariners,203,0.124137931,0.039408867,0.0039408867,0.02955665025,0.1231527094,0.2610837438,0.4187192118,25.2,8,0.8,85,40,6,53,25
Andrew Istler,Nationals,219,0.1425570776,0.04474885845,0.004474885845,0.03196347032,0.09132420091,0.2146118721,0.4703196347,31.22,9.8,0.98,103,49,7,47,20
Edinson Volquez,,225,0.1516444444,0.048,0.0048,0.03555555556,0.12,0.16,0.48,34.12,10.8,1.08,108,54,8,36,27
Darwinzon Hernandez,Red Sox,271,0.1053136531,0.03173431734,0.003173431734,0.0184501845,0.1992619926,0.3099630996,0.332103321,28.54,8.6,0.86,90,43,5,84,54
Donn Roach,,448.9,0.1609712631,0.05212742259,0.005212742259,0.04232568501,0.07574069949,0.1247493874,0.5388728002,72.26,23.4,2.34,241.9,117,19,56,34
Brendan McCurry,Astros,259.1,0.1360092628,0.04477035893,0.004477035893,0.03859513701,0.08490930143,0.2315708221,0.4596680818,35.24,11.6,1.16,119.1,58,10,60,22
Carlos Navas,Giants,319,0.1408777429,0.04576802508,0.004576802508,0.03761755486,0.07523510972,0.210031348,0.4858934169,44.94,14.6,1.46,155,73,12,67,24
Vincenzo Aiello,Marlins,218.9,0.1375057104,0.04111466423,0.004111466423,0.02284148013,0.1187756967,0.2238465053,0.4518044769,30.1,9,0.9,98.9,45,5,49,26
Dean Kiekhefer,,195.1,0.1651460789,0.05023065095,0.005023065095,0.03075345976,0.06150691953,0.1588928754,0.5284469503,32.22,9.8,0.98,103.1,49,6,31,12
Erasmo Ramirez,,475.1,0.1483477163,0.04883182488,0.004883182488,0.04209640076,0.06945906125,0.1578615028,0.5285203115,70.48,23.2,2.32,251.1,116,20,75,33
Anthony Swarzak,,216,0.1326851852,0.04351851852,0.004351851852,0.03703703704,0.1018518519,0.2361111111,0.4444444444,28.66,9.4,0.94,96,47,8,51,22
Brooks Kriske,Yankees,230.1,0.1264667536,0.03911342894,0.003911342894,0.0260756193,0.1434159061,0.2433724468,0.4176445024,29.1,9,0.9,96.1,45,6,56,33
Aaron Northcraft,Marlins,320.1,0.1410809122,0.04498594189,0.004498594189,0.03436426117,0.1030927835,0.193689472,0.478288035,45.16,14.4,1.44,153.1,72,11,62,33
Edwin Uceta,Dodgers,521.1,0.1354826329,0.04605641911,0.004605641911,0.04413740165,0.103626943,0.2130109384,0.453080023,70.6,24,2.4,236.1,120,23,111,54
Tony Cingrani,,156,0.1279487179,0.04102564103,0.004102564103,0.03205128205,0.1025641026,0.2628205128,0.4294871795,19.96,6.4,0.64,67,32,5,41,16
Miguel Sanchez,Brewers,259.1,0.1299884215,0.04322655345,0.004322655345,0.03859513701,0.1042068699,0.2431493632,0.4365109996,33.68,11.2,1.12,113.1,56,10,63,27
Tyler Stevens,Marlins,278.9,0.1383291502,0.04374327716,0.004374327716,0.03226963069,0.08963786303,0.2258874148,0.4657583363,38.58,12.2,1.22,129.9,61,9,63,25
Ian Gibaut,,198.9,0.1345399698,0.04223227753,0.004223227753,0.03016591252,0.1206636501,0.2413273002,0.4268476621,26.76,8.4,0.84,84.9,42,6,48,24
Tyler Spurlin,,164,0.1434146341,0.04146341463,0.004146341463,0.01829268293,0.1341463415,0.1951219512,0.4634146341,23.52,6.8,0.68,76,34,3,32,22
Anthony Misiewicz,Mariners,524.1,0.1483304713,0.05075367296,0.005075367296,0.04960885327,0.07250524709,0.1812631177,0.4924632704,77.74,26.6,2.66,258.1,133,26,95,38
Ryan O'Rourke,,215.1,0.1280334728,0.039981404,0.0039981404,0.02789400279,0.1487680149,0.2370990237,0.4142259414,27.54,8.6,0.86,89.1,43,6,51,32
Jimmy Yacabonis,,350.1,0.1429877178,0.04398743216,0.004398743216,0.02856326764,0.1228220508,0.1685232791,0.4887175093,50.06,15.4,1.54,171.1,77,10,59,43
Francisco Liriano,,271.1,0.1287347842,0.04057543342,0.004057543342,0.02950940612,0.125414976,0.2286978975,0.4430099594,34.9,11,1.1,120.1,55,8,62,34
Travis Lakins,Orioles,305.1,0.1512946575,0.04719764012,0.004719764012,0.03277613897,0.1081612586,0.1737135365,0.4821370043,46.16,14.4,1.44,147.1,72,10,53,33
Ljay Newsome,Mariners,614.9,0.1525776549,0.05496828753,0.005496828753,0.06179866645,0.03089933322,0.1853959993,0.5088632298,93.82,33.8,3.38,312.9,169,38,114,19
Jenrry Mejia,,217.1,0.1545831414,0.04790419162,0.004790419162,0.0322432059,0.07369875633,0.1842468908,0.5025333947,33.56,10.4,1.04,109.1,52,7,40,16
Ty Culbreth,Rockies,412.9,0.1736497941,0.05570356018,0.005570356018,0.04359409058,0.07265681763,0.12351659,0.5253087915,71.7,23,2.3,216.9,115,18,51,30
Jacob Condra-Bogan,Nationals,240.1,0.1574344023,0.04997917534,0.004997917534,0.03748438151,0.05414410662,0.1707621824,0.5251978342,37.8,12,1.2,126.1,60,9,41,13
Rex Brothers,,201.9,0.1087667162,0.03169886082,0.003169886082,0.01485884101,0.2129767211,0.2922238732,0.3363051015,21.96,6.4,0.64,67.9,32,3,59,43
Zach Duke,,145.1,0.1405926947,0.04135079256,0.004135079256,0.02067539628,0.1171605789,0.2067539628,0.4693314955,20.4,6,0.6,68.1,30,3,30,17
Cristian Alvarado,Orioles,461.9,0.1574366746,0.05369127517,0.005369127517,0.05195929855,0.05412426932,0.1558778956,0.5215414592,72.72,24.8,2.48,240.9,124,24,72,25
Gabe Speier,,312.9,0.1482262704,0.04538191115,0.004538191115,0.02876318313,0.108660914,0.1885586449,0.4758708853,46.38,14.2,1.42,148.9,71,9,59,34
Cam Vieaux,Pirates,546.9,0.1527153044,0.04900347413,0.004900347413,0.03839824465,0.1005668312,0.16090693,0.4935088682,83.52,26.8,2.68,269.9,134,21,88,55
J. D. Hammer,Phillies,174.9,0.1275014294,0.04002287021,0.004002287021,0.02858776444,0.1257861635,0.251572327,0.4225271584,22.3,7,0.7,73.9,35,5,44,22
Cody Carroll,Orioles,301.9,0.1303742961,0.04107320305,0.004107320305,0.02981119576,0.1457436237,0.2252401457,0.4236502153,39.36,12.4,1.24,127.9,62,9,68,44
Tommy Milone,,532.1,0.1465514001,0.05299755685,0.005299755685,0.0601390716,0.05450103364,0.1860552528,0.4944559293,77.98,28.2,2.82,263.1,141,32,99,29
Sam Clay,Twins,324.1,0.1427337242,0.04134526381,0.004134526381,0.01851280469,0.1573588399,0.1820425795,0.4538722616,46.26,13.4,1.34,147.1,67,6,59,51
Brett Graves,Marlins,315,0.1447619048,0.04444444444,0.004444444444,0.02857142857,0.1111111111,0.1873015873,0.4793650794,45.6,14,1.4,151,70,9,59,35
Robert Broom,Indians,247.9,0.1385235982,0.04275917709,0.004275917709,0.02823719242,0.1169826543,0.2178297701,0.4513916902,34.34,10.6,1.06,111.9,53,7,54,29
Victor Alcantara,,294.9,0.1580196677,0.04747371991,0.004747371991,0.02712783995,0.0983384198,0.1458121397,0.518480841,46.6,14,1.4,152.9,70,8,43,29
Ryan Tepera,Cubs,200,0.1377,0.043,0.0043,0.03,0.095,0.205,0.485,27.54,8.6,0.86,97,43,6,41,19
Jake Newberry,Royals,276.9,0.1465511015,0.04405922716,0.004405922716,0.02527988443,0.115565186,0.1914048393,0.4727338389,40.58,12.2,1.22,130.9,61,7,53,32
Wandy Peralta,Giants,250.1,0.1546581367,0.04478208717,0.004478208717,0.0199920032,0.09596161535,0.1799280288,0.50019992,38.68,11.2,1.12,125.1,56,5,45,24
Edward Paredes,,146.9,0.1373723622,0.04220558203,0.004220558203,0.02722940776,0.108917631,0.2382573179,0.4417971409,20.18,6.2,0.62,64.9,31,4,35,16
Jerry Blevins,,165.9,0.1250150693,0.03978300181,0.003978300181,0.03013863773,0.1084990958,0.2712477396,0.4213381555,20.74,6.6,0.66,69.9,33,5,45,18
Phillips Valdez,,460.1,0.1495327103,0.04781569224,0.004781569224,0.03694848946,0.09780482504,0.1760486851,0.4870680287,68.8,22,2.2,224.1,110,17,81,45
Jeff Singer,Phillies,252,0.126984127,0.03968253968,0.003968253968,0.02777777778,0.1349206349,0.2420634921,0.4246031746,32,10,1,107,50,7,61,34
Danny Barnes,,213.1,0.1271703426,0.0422336931,0.00422336931,0.03754106053,0.1032379165,0.2393242609,0.4462693571,27.1,9,0.9,95.1,45,8,51,22
Dan Altavilla,Mariners,216,0.1156481481,0.03796296296,0.003796296296,0.03240740741,0.1296296296,0.2777777778,0.4027777778,24.98,8.2,0.82,87,41,7,60,28
Buddy Boshers,,220.9,0.1368039837,0.0443639656,0.00443639656,0.03621548212,0.09506564056,0.2354006338,0.4477138977,30.22,9.8,0.98,98.9,49,8,52,21
Seth Elledge,Cardinals,282.1,0.1347749025,0.0418291386,0.00418291386,0.02835873804,0.1240694789,0.2304147465,0.4363700815,38.02,11.8,1.18,123.1,59,8,65,35
Daniel Hudson,Nationals,255,0.136,0.04392156863,0.004392156863,0.03529411765,0.09803921569,0.2235294118,0.4588235294,34.68,11.2,1.12,117,56,9,57,25
Caleb Thielbar,Twins,261.1,0.146074301,0.04825737265,0.004825737265,0.04212945232,0.06127920337,0.2106472616,0.4867866718,38.14,12.6,1.26,127.1,63,11,55,16
Mike Wright Jr.,,407,0.1474201474,0.04914004914,0.004914004914,0.04422604423,0.07616707617,0.1965601966,0.4815724816,60,20,2,196,100,18,80,31
Gerardo Reyes,,286.1,0.1219853198,0.03844809507,0.003844809507,0.02796225096,0.1398112548,0.2726319469,0.395316323,34.9,11,1.1,113.1,55,8,78,40
Edgar Santana,,231,0.1554112554,0.04761904762,0.004761904762,0.0303030303,0.07359307359,0.1774891775,0.5108225108,35.9,11,1.1,118,55,7,41,17
Garrett Cleavinger,,236.9,0.109666526,0.03461376108,0.003461376108,0.02532714225,0.1772899958,0.2954833263,0.3541578725,25.98,8.2,0.82,83.9,41,6,70,42
Tony Sipp,,121.1,0.1408753097,0.0445912469,0.00445912469,0.03303055326,0.09083402147,0.2146985962,0.4715111478,17.06,5.4,0.54,57.1,27,4,26,11
Paco Rodriguez,,182,0.1525274725,0.04615384615,0.004615384615,0.02747252747,0.09340659341,0.1813186813,0.4945054945,27.76,8.4,0.84,90,42,5,33,17
Thomas Szapucki,,251,0.1288446215,0.0422310757,0.00422310757,0.03585657371,0.1314741036,0.2151394422,0.4422310757,32.34,10.6,1.06,111,53,9,54,33
Shawn Morimando,,421,0.1475534442,0.04940617577,0.004940617577,0.04513064133,0.0973871734,0.1757719715,0.4798099762,62.12,20.8,2.08,202,104,19,74,41
Collin Kober,Mariners,299.9,0.1435145048,0.04534844948,0.004534844948,0.03334444815,0.09003001,0.2134044682,0.4698232744,43.04,13.6,1.36,140.9,68,10,64,27
Melvin Adon,,315,0.1412063492,0.0419047619,0.00419047619,0.02222222222,0.1428571429,0.2031746032,0.4444444444,44.48,13.2,1.32,140,66,7,64,45
Justin Grimm,Brewers,256.1,0.1171417415,0.03904724717,0.003904724717,0.03514252245,0.1288559157,0.2772354549,0.3986723936,30,10,1,102.1,50,9,71,33
Jonathan Cheshire,Twins,182.9,0.1645708037,0.04920721706,0.004920721706,0.02733734281,0.07654455987,0.1476216512,0.5297977037,30.1,9,0.9,96.9,45,5,27,14
Raynel Espinal,,298.9,0.1451321512,0.0475075276,0.00475075276,0.04014720642,0.07694881231,0.2275008364,0.4580127133,43.38,14.2,1.42,136.9,71,12,68,23
Hector Santiago,,387.9,0.1331270946,0.04537251869,0.004537251869,0.04382572828,0.1211652488,0.2062387213,0.4457334365,51.64,17.6,1.76,172.9,88,17,80,47
Parker Dunshee,,521,0.1406525912,0.04836852207,0.004836852207,0.04798464491,0.08445297505,0.1919385797,0.4817658349,73.28,25.2,2.52,251,126,25,100,44
Scott Boches,Mariners,358.9,0.1447757035,0.04569517972,0.004569517972,0.03343549735,0.1003064921,0.1922541098,0.4789634996,51.96,16.4,1.64,171.9,82,12,69,36
Zack Brown,Brewers,523.9,0.1430425654,0.04695552586,0.004695552586,0.04008398549,0.1107081504,0.1775147929,0.4769994274,74.94,24.6,2.46,249.9,123,21,93,58
Kurt Hoekstra,,271,0.1332841328,0.03985239852,0.003985239852,0.0221402214,0.147601476,0.2177121771,0.4354243542,36.12,10.8,1.08,118,54,6,59,40
David Sosebee,Yankees,246.1,0.1314099959,0.04307192198,0.004307192198,0.0365704998,0.1056481105,0.2356765542,0.4433157253,32.34,10.6,1.06,109.1,53,9,58,26
Josh Staumont,Royals,395.9,0.1244758777,0.03839353372,0.003839353372,0.02525890376,0.1768123263,0.234907805,0.3963122001,49.28,15.2,1.52,156.9,76,10,93,70
Scott Effross,Cubs,272,0.1663970588,0.04926470588,0.004926470588,0.02573529412,0.08088235294,0.1433823529,0.5294117647,45.26,13.4,1.34,144,67,7,39,22
Austin Warren,Angels,251,0.137689243,0.04143426295,0.004143426295,0.02390438247,0.1354581673,0.2151394422,0.4422310757,34.56,10.4,1.04,111,52,6,54,34
Nick Green,Yankees,459.1,0.1563929427,0.04791984317,0.004791984317,0.03049444565,0.1285123067,0.1328686561,0.4990198214,71.8,22,2.2,229.1,110,14,61,59
Nate Jones,,125.1,0.1301358913,0.0415667466,0.00415667466,0.03197442046,0.1039168665,0.2478017586,0.4404476419,16.28,5.2,0.52,55.1,26,4,31,13
Tanner Chleborad,,197,0.1595939086,0.04873096447,0.004873096447,0.03045685279,0.08629441624,0.1573604061,0.5126903553,31.44,9.6,0.96,101,48,6,31,17
Miguel Del Pozo,,247.1,0.1421286928,0.04370700121,0.004370700121,0.0283286119,0.1173613921,0.2063941724,0.4577094294,35.12,10.8,1.08,113.1,54,7,51,29
Montana DuRapau,Pirates,242,0.1304132231,0.04297520661,0.004297520661,0.03719008264,0.1033057851,0.2603305785,0.4214876033,31.56,10.4,1.04,102,52,9,63,25
Austin McGeorge,Mets,218,0.1467889908,0.04587155963,0.004587155963,0.03211009174,0.09633027523,0.1926605505,0.4816513761,32,10,1,105,50,7,42,21
Kevin McCarthy,Royals,316,0.1647468354,0.04873417722,0.004873417722,0.0253164557,0.08227848101,0.1455696203,0.5284810127,52.06,15.4,1.54,167,77,8,46,26
Tyler Olson,,163.9,0.1360585723,0.04270896888,0.004270896888,0.03050640635,0.1037217816,0.2318486882,0.4508846858,22.3,7,0.7,73.9,35,5,38,17
Trey McNutt,Giants,268.9,0.1434734102,0.04537002603,0.004537002603,0.03346969134,0.07809594645,0.2231312756,0.4719226478,38.58,12.2,1.22,126.9,61,9,60,21
Wade Davis,Rockies,205.1,0.1217942467,0.03998049732,0.003998049732,0.03412969283,0.1316431009,0.2437835202,0.4246708922,24.98,8.2,0.82,87.1,41,7,50,27
Bryan Dobzanski,,255.9,0.1389605315,0.04064087534,0.004064087534,0.01953888238,0.1367721766,0.2071121532,0.4529112935,35.56,10.4,1.04,115.9,52,5,53,35
Donnie Hart,,236,0.1563559322,0.04661016949,0.004661016949,0.02542372881,0.08050847458,0.1610169492,0.5254237288,36.9,11,1.1,124,55,6,38,19
Pedro Vasquez,Pirates,526.9,0.1566141583,0.05086354147,0.005086354147,0.04175365344,0.08350730689,0.1499335737,0.512241412,82.52,26.8,2.68,269.9,134,22,79,44
Adam Cimber,Indians,249.9,0.1583833533,0.04881952781,0.004881952781,0.03201280512,0.06802721088,0.1680672269,0.5198079232,39.58,12.2,1.22,129.9,61,8,42,17
Sam Hentges,,547.1,0.1459331018,0.04679217693,0.004679217693,0.03655638823,0.1261195394,0.1718150247,0.4681045513,79.84,25.6,2.56,256.1,128,20,94,69
Jason Vargas,,534.1,0.1359670474,0.04830556076,0.004830556076,0.05242463958,0.09174311927,0.1872308556,0.4794982213,72.62,25.8,2.58,256.1,129,28,100,49
Ryan Thompson,Rays,228.9,0.1524683268,0.04805591962,0.004805591962,0.03494975972,0.07426823941,0.1834862385,0.501965924,34.9,11,1.1,114.9,55,8,42,17
Ronald Herrera,,410,0.1691707317,0.05463414634,0.005463414634,0.04390243902,0.0756097561,0.1195121951,0.5317073171,69.36,22.4,2.24,218,112,18,49,31
Taylor Williams,,285.9,0.1403987408,0.04407135362,0.004407135362,0.0314795383,0.1049317943,0.2273522211,0.4473592165,40.14,12.6,1.26,127.9,63,9,65,30
Brian Johnson,Red Sox,349.9,0.1472420692,0.04801371821,0.004801371821,0.04001143184,0.1057444984,0.1857673621,0.4684195484,51.52,16.8,1.68,163.9,84,14,65,37
Chasen Bradford,,178.1,0.1633913532,0.0505334082,0.00505334082,0.0336889388,0.06176305446,0.1516002246,0.53396968,29.1,9,0.9,95.1,45,6,27,11
Kyle Finnegan,,219.1,0.1353719763,0.04290278412,0.004290278412,0.03194888179,0.1186672752,0.2373345504,0.4294842538,29.66,9.4,0.94,94.1,47,7,52,26
Bryan Garcia,Tigers,209.9,0.133873273,0.04287756074,0.004287756074,0.03334921391,0.1095759886,0.2334444974,0.4425917103,28.1,9,0.9,92.9,45,7,49,23
Rob Wooten,Reds,148,0.1514864865,0.0527027027,0.00527027027,0.05405405405,0.0472972973,0.1824324324,0.5067567568,22.42,7.8,0.78,75,39,8,27,7
Jonny Venters,,125.1,0.1398880895,0.03996802558,0.003996802558,0.01598721023,0.1598721023,0.207833733,0.4324540368,17.5,5,0.5,54.1,25,2,26,20
Brad Wilson,Blue Jays,225.9,0.1406817176,0.04515272244,0.004515272244,0.03541389996,0.09296148738,0.2124833997,0.4687915007,31.78,10.2,1.02,105.9,51,8,48,21
Jamie Callahan,Giants,149,0.1459060403,0.04429530201,0.004429530201,0.02684563758,0.09395973154,0.2080536913,0.4765100671,21.74,6.6,0.66,71,33,4,31,14
Hunter Cervenka,Orioles,204.9,0.1219131284,0.04001952172,0.004001952172,0.03416300634,0.1366520254,0.2537823328,0.4094680332,24.98,8.2,0.82,83.9,41,7,52,28
Johan Oviedo,,610.1,0.1377806917,0.04163251926,0.004163251926,0.02458613342,0.1639075561,0.1852155384,0.4427143091,84.06,25.4,2.54,270.1,127,15,113,100
Logan Cozart,Rockies,255,0.1582745098,0.04862745098,0.004862745098,0.03137254902,0.09803921569,0.1725490196,0.4862745098,40.36,12.4,1.24,124,62,8,44,25
Dakota Bacus,,234,0.1400854701,0.04358974359,0.004358974359,0.02991452991,0.1153846154,0.2094017094,0.4572649573,32.78,10.2,1.02,107,51,7,49,27
Dany Jimenez,Giants,258.1,0.1291747385,0.04106935296,0.004106935296,0.03099573809,0.1123595506,0.2595893065,0.4227043781,33.34,10.6,1.06,109.1,53,8,67,29
Michael Kohn,,126,0.1044444444,0.03492063492,0.003492063492,0.03174603175,0.1587301587,0.3015873016,0.3650793651,13.16,4.4,0.44,46,22,4,38,20
Josh Osich,,268.1,0.1497202536,0.04699738903,0.004699738903,0.0335695636,0.08578888474,0.1976874301,0.48153674,40.14,12.6,1.26,129.1,63,9,53,23
Jason Hursh,,245.1,0.1587107303,0.04487964096,0.004487964096,0.01631986944,0.1183190534,0.1550387597,0.502243982,38.9,11,1.1,123.1,55,4,38,29
Ty Tice,Blue Jays,260.9,0.1405902645,0.04292832503,0.004292832503,0.02683020314,0.1264852434,0.2069758528,0.4518972787,36.68,11.2,1.12,117.9,56,7,54,33
Justin Shafer,Reds,306,0.1388235294,0.0431372549,0.00431372549,0.02941176471,0.1176470588,0.2058823529,0.4607843137,42.48,13.2,1.32,141,66,9,63,36
Michael Tonkin,Diamondbacks,175.1,0.1350085665,0.04340376927,0.004340376927,0.03426613364,0.1027984009,0.2455739577,0.434608795,23.64,7.6,0.76,76.1,38,6,43,18
Sean Gilmartin,,323,0.139504644,0.04767801858,0.004767801858,0.04643962848,0.08359133127,0.2043343653,0.4736842105,45.06,15.4,1.54,153,77,15,66,27
Jordan Guerrero,Padres,219.9,0.1414279218,0.04092769441,0.004092769441,0.0181900864,0.136425648,0.1955434288,0.4633924511,31.1,9,0.9,101.9,45,4,43,30
Alex Wilson,,233.1,0.1521235521,0.04890604891,0.004890604891,0.03861003861,0.06435006435,0.1801801802,0.5109395109,35.46,11.4,1.14,119.1,57,9,42,15
Jacob Rhame,Mets,212,0.1267924528,0.04339622642,0.004339622642,0.04245283019,0.08962264151,0.2594339623,0.4339622642,26.88,9.2,0.92,92,46,9,55,19
Jake McGee,Rockies,193.9,0.1478081485,0.04847859722,0.004847859722,0.04125838061,0.07220216606,0.2011346055,0.4842702424,28.66,9.4,0.94,93.9,47,8,39,14
Yency Almonte,Rockies,320,0.1418125,0.044375,0.0044375,0.03125,0.121875,0.19375,0.4625,45.38,14.2,1.42,148,71,10,62,39
Ryan Carpenter,,494.1,0.1562031977,0.0530257033,0.00530257033,0.05059704513,0.06881198138,0.1679821898,0.4980773123,77.18,26.2,2.62,246.1,131,25,83,34
Ryan Hendrix,,180.9,0.1134328358,0.03758982863,0.003758982863,0.03316749585,0.1437258154,0.2819237148,0.3864013267,20.52,6.8,0.68,69.9,34,6,51,26
Parker Curry,Dodgers,393,0.1447328244,0.04885496183,0.004885496183,0.04580152672,0.07633587786,0.1933842239,0.4860050891,56.88,19.2,1.92,191,96,18,76,30
Yoan Lopez,Diamondbacks,245,0.1392653061,0.04408163265,0.004408163265,0.03265306122,0.09387755102,0.2081632653,0.4775510204,34.12,10.8,1.08,117,54,8,51,23
Tommy Layne,,150.9,0.1440689198,0.04373757455,0.004373757455,0.02650762094,0.09940357853,0.1988071571,0.4831013917,21.74,6.6,0.66,72.9,33,4,30,15
Tanner Rainey,Nationals,280.9,0.1020291919,0.03346386614,0.003346386614,0.02847988608,0.177999288,0.3168387326,0.3378426486,28.66,9.4,0.94,94.9,47,8,89,50
Mike Dunn,,121.1,0.1408753097,0.0445912469,0.00445912469,0.03303055326,0.1156069364,0.2064409579,0.4549958712,17.06,5.4,0.54,55.1,27,4,25,14
Drew Anderson,,366,0.1346994536,0.04644808743,0.004644808743,0.04644808743,0.1120218579,0.1885245902,0.4672131148,49.3,17,1.7,171,85,17,69,41
Danny Hultzen,,63.9,0.1029733959,0.03442879499,0.003442879499,0.03129890454,0.1564945227,0.3129890454,0.358372457,6.58,2.2,0.22,22.9,11,2,20,10
Brandon Maurer,,228.1,0.1402893468,0.04384042087,0.004384042087,0.03068829461,0.1139850943,0.2192021043,0.4476106971,32,10,1,102.1,50,7,50,26
Cody Anderson,,216.9,0.1480866759,0.04979253112,0.004979253112,0.04610419548,0.08298755187,0.193637621,0.4744121715,32.12,10.8,1.08,102.9,54,10,42,18
Cory Gearrin,,218.9,0.143627227,0.04385564185,0.004385564185,0.02740977615,0.1050708086,0.1964367291,0.4792142531,31.44,9.6,0.96,104.9,48,6,43,23
